_id,alumno_id,curso_id,fecha_inicio,estado,porcentaje_progreso
dd3c4e2ea22e08c1ed0432bd,69da83d24fd7e59767eb9671,a3ae1a7b4d8f81442b2f967d,2022-04-04T00:00:00.000Z,completada,100.0
9cc9e34f0b686daea8255f9c,69da83d24fd7e59767eb9671,ec51a7638a64d32578217059,2022-04-05T00:00:00.000Z,completada,100.0
efa744d952cd2ae29ed92924,69da83d24fd7e59767eb9671,e9646e03a4675c7a95d4e89b,2022-04-22T00:00:00.000Z,activa,66.2
9123866c96b238a91fb69391,69da83d24fd7e59767eb9671,42f36b7c9816d1f3e6c68d74,2022-03-10T00:00:00.000Z,activa,52.7
d1206d33cf14338101954520,69da83d24fd7e59767eb9671,c386d850924f198de0edbd77,2022-04-21T00:00:00.000Z,completada,100.0
2e4177a323164d098622ede8,69da83d24fd7e59767eb9671,879bd3e2b9f87d3fe725724c,2022-11-19T00:00:00.000Z,abandonada,10.6
b6ccaa8b07782f74f0831bb7,69da83d24fd7e59767eb9671,a5b9905a4489fce779a099a9,2023-07-25T00:00:00.000Z,activa,80.2
df3f1b47646532ef63844e63,69da83d24fd7e59767eb9621,dbed34bb54f10e83a0e5d00d,2022-11-28T00:00:00.000Z,activa,11.4
b724e746eddc9eda49789f90,69da83d24fd7e59767eb9621,e4bbb57335ca34b7ddfe594d,2022-04-08T00:00:00.000Z,completada,100.0
107b6f8f18449755da0ab77e,69da83d24fd7e59767eb9621,c386d850924f198de0edbd77,2022-11-16T00:00:00.000Z,completada,100.0
582ee1ef22b80fbd503b3e9b,69da83d24fd7e59767eb9621,ca5443b16b51d8b56699825e,2022-04-27T00:00:00.000Z,abandonada,17.8
071a939b787b47496f42b375,69da83d24fd7e59767eb9621,5c702be035d1633733016539,2023-12-12T00:00:00.000Z,abandonada,25.1
91b7a513003948bf21608b84,69da83d24fd7e59767eb96a1,c7d2988bf457398fc50ce876,2022-03-05T00:00:00.000Z,activa,40.0
72240333740e6343fdf8b449,69da83d24fd7e59767eb96a1,180f982a7c9c275adf6c1ce7,2022-02-27T00:00:00.000Z,completada,100.0
001430cba4e0f0ac5b4bd0e1,69da83d24fd7e59767eb96a1,8844bee623e05a218df317f7,2023-01-26T00:00:00.000Z,completada,100.0
8b1575339db0346807699814,69da83d24fd7e59767eb966c,e9c8522f77130d64fde6d4f0,2022-11-20T00:00:00.000Z,activa,66.1
00528b5990f59533a6445ce6,69da83d24fd7e59767eb966c,6d30546609bee500fe479117,2023-06-11T00:00:00.000Z,abandonada,6.8
83ad26be6d2eed82cbd66603,69da83d24fd7e59767eb966b,fe4c528e4224d60d2936619a,2023-09-28T00:00:00.000Z,completada,100.0
24c67d122aa5193142571188,69da83d24fd7e59767eb9654,e9c8522f77130d64fde6d4f0,2022-02-09T00:00:00.000Z,abandonada,52.7
27c82234ed8fe9a577859de2,69da83d24fd7e59767eb9654,e6141aea2aa86a94b231d081,2022-08-15T00:00:00.000Z,activa,24.2
35080c39c29d1c67d1bb0aea,69da83d24fd7e59767eb9654,190b62f8b1d3355a8bb3ed3b,2022-04-23T00:00:00.000Z,abandonada,17.5
9075ddb7c0bb92c875a1177f,69da83d24fd7e59767eb9654,d725e4d0b956183de589eacc,2022-11-26T00:00:00.000Z,completada,100.0
a86212f2e43669db9391068e,69da83d24fd7e59767eb9654,e7df8db87883b10d31e12938,2022-10-19T00:00:00.000Z,completada,100.0
c6860bf80f908ae49380e946,69da83d24fd7e59767eb9654,5f53c9e850a9fd3556968924,2023-03-08T00:00:00.000Z,completada,100.0
c3571e8ce9ec12a1af79fabf,69da83d24fd7e59767eb9649,3993539e5e76d1e0b9f082f1,2023-12-08T00:00:00.000Z,completada,100.0
01d29363dc58a3b1c55e8a0a,69da83d24fd7e59767eb968f,72588080ebabc6ceafbc38ee,2022-11-22T00:00:00.000Z,activa,27.0
4b24f80f050c9aa9d8d9d116,69da83d24fd7e59767eb968f,9b7b7a0171aac9ecbf300dc8,2022-07-28T00:00:00.000Z,activa,87.8
c88c43ca34c79c2977514cec,69da83d24fd7e59767eb968f,995e1b42cd2015c787f725cf,2022-10-10T00:00:00.000Z,abandonada,39.4
95c172125cba5dd1f5c371ee,69da83d24fd7e59767eb968f,d726bbbc9ff473d9d8ee4b95,2022-05-19T00:00:00.000Z,abandonada,36.4
451d3551f907c4012f561586,69da83d24fd7e59767eb968f,c386d850924f198de0edbd77,2022-12-01T00:00:00.000Z,activa,54.6
c8e85d25cf194aaebd086584,69da83d24fd7e59767eb968f,8716ee22fa7989252e15cb99,2022-08-07T00:00:00.000Z,abandonada,14.2
ef2c04ab189e62be1fddf614,69da83d24fd7e59767eb968f,dbed34bb54f10e83a0e5d00d,2022-10-04T00:00:00.000Z,completada,100.0
ee640189e61942ae8f195aaa,69da83d24fd7e59767eb968f,d44e37a3da5bd89161422821,2023-03-23T00:00:00.000Z,activa,16.9
133b50d12f6684450640d415,69da83d24fd7e59767eb964b,24ca4839c617d2a2b60fa131,2022-06-08T00:00:00.000Z,completada,100.0
46ae51ead08014703bf22e27,69da83d24fd7e59767eb964b,cd0f21c4cc9b7a88497231fe,2022-08-07T00:00:00.000Z,activa,52.7
1eb7b57add708f917a9e2836,69da83d24fd7e59767eb964b,846050dafa0dd77120e7dbb4,2022-11-24T00:00:00.000Z,completada,100.0
c9236e308ef1121ed0456a17,69da83d24fd7e59767eb964b,e5e7d1b0e7134959c911712c,2022-03-01T00:00:00.000Z,abandonada,24.0
53c79f987ce93774deef2e35,69da83d24fd7e59767eb964b,489ebd994360aa94b4aebca3,2022-09-25T00:00:00.000Z,activa,62.2
ca2544a24b8a3edf0f5b6095,69da83d24fd7e59767eb964b,d14f568f6364d5e0d65a2a5e,2022-09-08T00:00:00.000Z,abandonada,16.0
82c8135c977f745f9ae5e04b,69da83d24fd7e59767eb964b,5c56bf6378c095e69adf47dc,2023-08-11T00:00:00.000Z,activa,59.8
35d407cd4cc599d926c8a194,69da83d24fd7e59767eb9648,2d7f2f3e3fc2def62b69f5f3,2022-05-27T00:00:00.000Z,abandonada,41.7
12f578b2776691326512b892,69da83d24fd7e59767eb9648,c824d3881a6e052e4aee2279,2023-09-26T00:00:00.000Z,activa,85.0
1139416a9747b1b096078bc4,69da83d24fd7e59767eb969d,19bfa2dd63c2e14c705a8170,2023-04-27T00:00:00.000Z,completada,100.0
b37afcae8f14cc8ec51cf297,69da83d24fd7e59767eb96b4,b874b092216e14ba715dcc1b,2023-05-23T00:00:00.000Z,completada,100.0
180f626fd985d9a12286eaed,69da83d24fd7e59767eb96a2,b2a1cbcc7ab986a3f85a03cd,2022-08-23T00:00:00.000Z,activa,39.8
c8b58251dc96015fdffa4906,69da83d24fd7e59767eb96a2,f8a7569334f31369cc4bbeef,2022-09-09T00:00:00.000Z,activa,52.3
95e0e890cf6a40da9361509d,69da83d24fd7e59767eb96a2,78576647375d511648f1e41d,2022-08-03T00:00:00.000Z,completada,100.0
a86f843590875b2a3e0fea75,69da83d24fd7e59767eb96a2,835a5ee5c81eccf26c46906e,2022-01-10T00:00:00.000Z,activa,49.0
2e77a55983ef48d23e57af5a,69da83d24fd7e59767eb96a2,070c7e58184d385ae1eb3a18,2022-02-26T00:00:00.000Z,completada,100.0
e0ff4439bcd8f5680459f739,69da83d24fd7e59767eb96a2,50b6e4e58b95632a0dae39c4,2022-07-10T00:00:00.000Z,activa,82.2
acfa9a34160c9a56057f082c,69da83d24fd7e59767eb96a2,23ccfc6c68bcd84311daddd1,2023-01-17T00:00:00.000Z,abandonada,24.0
b1ad16afdbd886776f445dce,69da83d24fd7e59767eb96b2,fb59e2c3344da8819e097d92,2022-05-16T00:00:00.000Z,activa,53.6
c40b9ebc54e2b43eb879a7c8,69da83d24fd7e59767eb96b2,fec1070bb7d28226eb6b160b,2022-09-27T00:00:00.000Z,activa,35.1
4a33936d3aac0bc142d797cb,69da83d24fd7e59767eb96b2,30bc9836bfa8c80660e71a10,2023-07-03T00:00:00.000Z,abandonada,34.4
a2ab488565de1cf33697fe5e,69da83d24fd7e59767eb9690,a0a54ad3e1002d12d3234519,2023-10-02T00:00:00.000Z,completada,100.0
007d0ea4b20688a693bd6666,69da83d24fd7e59767eb9698,03a4128914f58630aa6f69d8,2022-07-24T00:00:00.000Z,activa,53.5
92ff1cbf65f7d0cb6d021e14,69da83d24fd7e59767eb9698,8cc9d136dd6c30d252c3cbeb,2022-05-11T00:00:00.000Z,abandonada,52.8
00cb379cd1ab9c1527930ac6,69da83d24fd7e59767eb9698,35be1765123f9fff74fe4d76,2022-01-20T00:00:00.000Z,activa,15.2
0d0a7436aad77105473359bc,69da83d24fd7e59767eb9698,238849a5209d0897aed82e1a,2022-11-25T00:00:00.000Z,completada,100.0
7599c5857a5dd0c2bb5cacb6,69da83d24fd7e59767eb9698,209aa11b0b7146d284b7a941,2022-12-24T00:00:00.000Z,completada,100.0
86f0fce67c0171535b13160a,69da83d24fd7e59767eb9698,61931b38cf0facd97a6a08c8,2023-11-03T00:00:00.000Z,activa,71.4
8066b1f3cc90d72d47d714f2,69da83d24fd7e59767eb969d,e37812c408ee1fd044590643,2022-10-11T00:00:00.000Z,completada,100.0
d58e70a4d6107d463e3e8736,69da83d24fd7e59767eb969d,d3ae6bf99404105b459e66c4,2022-06-07T00:00:00.000Z,completada,100.0
9e7a5ec06f76c759a5bd02f8,69da83d24fd7e59767eb969d,08e51043b83b755ee65174bb,2023-10-06T00:00:00.000Z,activa,83.8
921d6fe6c5428386bc7f5cce,69da83d24fd7e59767eb9673,b2a1cbcc7ab986a3f85a03cd,2022-10-03T00:00:00.000Z,abandonada,7.3
d344f108cb35296d781301f8,69da83d24fd7e59767eb9673,50b6e4e58b95632a0dae39c4,2023-05-25T00:00:00.000Z,abandonada,11.1
c54189bff8a9eef5ce7f6e82,69da83d24fd7e59767eb9673,24345fed063f125ba31998aa,2023-05-13T00:00:00.000Z,abandonada,46.9
e10beec7e14eac25553626d1,69da83d24fd7e59767eb96b2,0db61feb918427ff44200e61,2023-08-08T00:00:00.000Z,completada,100.0
e89f9a07298db4cdc4961cb7,69da83d24fd7e59767eb9660,67dd30d73aa83f8cff5f9af7,2023-06-01T00:00:00.000Z,abandonada,16.0
d79fbd419b12a0c7f5b3d121,69da83d24fd7e59767eb969f,24dee1bab59113a89a99aa36,2023-11-27T00:00:00.000Z,completada,100.0
73ce6437348cbe2d474ea7fc,69da83d24fd7e59767eb965a,b349db16cd5eef89649b3417,2023-12-11T00:00:00.000Z,abandonada,37.7
7709777276defcef762d18f5,69da83d24fd7e59767eb964b,ac7065ef2f24f495d8b6e927,2023-01-19T00:00:00.000Z,abandonada,18.4
434d3c9197ad9ff01ed8a8b5,69da83d24fd7e59767eb9664,0e688e2e797319888c0c418f,2023-09-07T00:00:00.000Z,completada,100.0
8c766aaf0adaa2826aa2f589,69da83d24fd7e59767eb969d,3f7541dbcd446dd623dc807b,2023-05-02T00:00:00.000Z,abandonada,27.6
9d8f54b7b807a4ac01fe76e5,69da83d24fd7e59767eb9621,4480f783451814921e9f33ac,2022-11-21T00:00:00.000Z,abandonada,52.8
a1d972da02fbef02b961e9e5,69da83d24fd7e59767eb9621,b8fc3fad468c598161ae5929,2023-04-17T00:00:00.000Z,activa,84.9
19f893db78bdaaf1992254ae,69da83d24fd7e59767eb967f,4b42debe093ff4534346ab06,2023-10-26T00:00:00.000Z,abandonada,48.7
f7f4dc8c2c0a1903b01dd4fb,69da83d24fd7e59767eb9675,8f9b34c95653d4bd2293202c,2023-02-25T00:00:00.000Z,activa,32.6
b19974a1f10454e734f9fff5,69da83d24fd7e59767eb966c,81e03b7e6ed29a8953da7a8a,2023-07-22T00:00:00.000Z,abandonada,27.9
273bbfe3b09ff154fcc16f91,69da83d24fd7e59767eb9677,489ebd994360aa94b4aebca3,2022-03-07T00:00:00.000Z,activa,44.3
760d227d08327222bf3723c4,69da83d24fd7e59767eb9677,d14f568f6364d5e0d65a2a5e,2022-12-26T00:00:00.000Z,activa,44.5
5ef7ef2fcae193c97af2018f,69da83d24fd7e59767eb9677,846050dafa0dd77120e7dbb4,2023-08-13T00:00:00.000Z,abandonada,53.8
5107fa749fefb7545741aeb5,69da83d24fd7e59767eb964a,fb59e2c3344da8819e097d92,2022-07-27T00:00:00.000Z,completada,100.0
4432d2af7dc112a7631e7235,69da83d24fd7e59767eb964a,b0489cc905165d5f38dc7d84,2022-10-03T00:00:00.000Z,abandonada,31.6
0b03fe362e6ee50d7a9b6e70,69da83d24fd7e59767eb964a,39b788ea798b0635fbd77cf5,2022-10-15T00:00:00.000Z,completada,100.0
5b3987b0e1e7c0eecd384a86,69da83d24fd7e59767eb964a,94f770ec20ba8120c3cc2246,2022-12-15T00:00:00.000Z,activa,19.4
a539c46d74f523b6da15ca1c,69da83d24fd7e59767eb964a,fec1070bb7d28226eb6b160b,2022-03-03T00:00:00.000Z,abandonada,14.8
a09685545d5c4167d14340dc,69da83d24fd7e59767eb964a,30bc9836bfa8c80660e71a10,2022-07-04T00:00:00.000Z,abandonada,52.7
516dd97a790760f3b59e94e5,69da83d24fd7e59767eb964a,3f4cad55205ae0e4521c872c,2022-11-11T00:00:00.000Z,abandonada,20.1
b1f62aa559ebaf008c5b11bb,69da83d24fd7e59767eb964a,d9dcb16a5e240c7f3ec7916e,2023-05-18T00:00:00.000Z,completada,100.0
d96656b0da8a5a34b85cec5b,69da83d24fd7e59767eb964f,d6a82a951b923e0a443cdef3,2023-09-07T00:00:00.000Z,activa,86.2
0caff711d3a9aaf71dc09a9f,69da83d24fd7e59767eb9685,9e0309ce80f651674a3a8bbc,2023-10-13T00:00:00.000Z,activa,83.9
53bf7595ada7263873068980,69da83d24fd7e59767eb969b,03a4128914f58630aa6f69d8,2023-04-11T00:00:00.000Z,abandonada,31.2
e75dbfe7a3d5668ce7800552,69da83d24fd7e59767eb967f,e14f85cb5347d564b3ae5a34,2023-05-22T00:00:00.000Z,activa,10.3
f744dcdf0836b18e02e0a010,69da83d24fd7e59767eb9670,e9c8522f77130d64fde6d4f0,2022-02-15T00:00:00.000Z,abandonada,17.5
b22988e410734e8bdb7c40d1,69da83d24fd7e59767eb9670,451b4e4da923ca1d5c0856d6,2022-09-09T00:00:00.000Z,abandonada,45.5
716c67cda51e783c1bceeb5a,69da83d24fd7e59767eb9670,42b3f6d67c62ada63f6f6fec,2022-01-13T00:00:00.000Z,abandonada,35.7
17f51e8fc70e4c4131d5acfd,69da83d24fd7e59767eb9670,fc661ce144868e048cfdd13a,2022-10-04T00:00:00.000Z,abandonada,9.6
3fc1621eda840b31dd0b6b05,69da83d24fd7e59767eb9670,96de4a1594594dd4aecb44c2,2022-09-14T00:00:00.000Z,abandonada,23.3
7b5cb7db8053222caa80b23a,69da83d24fd7e59767eb9670,b349db16cd5eef89649b3417,2022-08-18T00:00:00.000Z,activa,34.9
b3522d4d8a720afcb7f1de6f,69da83d24fd7e59767eb9670,c024a193d4fc7f43d363abc9,2023-04-17T00:00:00.000Z,completada,100.0
1ca999e853beaac0ffe16ab6,69da83d24fd7e59767eb966f,74c43b33cfd410afccf8691d,2022-09-02T00:00:00.000Z,abandonada,21.0
0d9ffa275686ea4e640c3919,69da83d24fd7e59767eb966f,08e51043b83b755ee65174bb,2022-10-27T00:00:00.000Z,abandonada,48.2
c97b7db9aabf2fe9adeba969,69da83d24fd7e59767eb966f,1c26c209dedb4cf05209890d,2022-09-20T00:00:00.000Z,activa,85.9
fea7eb5967cc8dc9dda9712f,69da83d24fd7e59767eb966f,c5ee04b5c5efd482d773e12f,2022-10-06T00:00:00.000Z,activa,41.2
8b21fed79d9172a1edcb8764,69da83d24fd7e59767eb966f,e37812c408ee1fd044590643,2022-07-21T00:00:00.000Z,activa,16.5
fab99823f32a27a048852831,69da83d24fd7e59767eb966f,d3ae6bf99404105b459e66c4,2022-03-19T00:00:00.000Z,abandonada,44.4
2cf7beb9111a7d049360e6ec,69da83d24fd7e59767eb966f,8c27d5e6af26f420ecaf37de,2022-04-26T00:00:00.000Z,abandonada,23.8
0d5f7d0ece4138586defd074,69da83d24fd7e59767eb966f,a2c871f523e64a2d1337bbab,2023-12-21T00:00:00.000Z,completada,100.0
289ee0d0ae78a58390d34092,69da83d24fd7e59767eb964f,35be1765123f9fff74fe4d76,2023-12-13T00:00:00.000Z,activa,67.9
9d04aa84a6cd9179a270ea59,69da83d24fd7e59767eb962b,4173ab25c5bc0769231cf34f,2022-12-03T00:00:00.000Z,abandonada,20.4
ac27e87666ef172b561e7554,69da83d24fd7e59767eb962b,9b7b7a0171aac9ecbf300dc8,2022-10-20T00:00:00.000Z,abandonada,26.2
f8e7a61055d86ca6d3661772,69da83d24fd7e59767eb962b,c386d850924f198de0edbd77,2022-12-26T00:00:00.000Z,activa,23.8
d893d38e72f28e02b0a8a943,69da83d24fd7e59767eb962b,e89059f0275d0e550ff77902,2022-05-23T00:00:00.000Z,completada,100.0
1337e3a0421cbeb203175744,69da83d24fd7e59767eb962b,e6c38f8fffcafa25daa8db37,2023-05-12T00:00:00.000Z,abandonada,29.1
16109ff23b67b50cf83c3ed3,69da83d24fd7e59767eb9691,fc661ce144868e048cfdd13a,2023-03-18T00:00:00.000Z,activa,83.8
0dd2b19cd0a0df027ea5771a,69da83d24fd7e59767eb9660,c7d2988bf457398fc50ce876,2023-12-26T00:00:00.000Z,abandonada,12.8
bd4d02af7b7154be6f657e5d,69da83d24fd7e59767eb9685,c12101794941cabd69925c4d,2022-08-05T00:00:00.000Z,activa,64.5
800ed7630a62570564c2e97b,69da83d24fd7e59767eb9685,568ee98afbc09ae40d67c176,2022-03-02T00:00:00.000Z,completada,100.0
bd3a413d2494c566bd235495,69da83d24fd7e59767eb9685,6c5d553bfc69f76fe011c5cb,2022-02-05T00:00:00.000Z,activa,18.5
96c59dd82eb6fc3fa5097342,69da83d24fd7e59767eb9685,37087b58caef580de4f6d03a,2022-07-05T00:00:00.000Z,completada,100.0
da73ac359ce92dbc1c54ade8,69da83d24fd7e59767eb9685,89ac1c934590ce8584df26a4,2023-10-24T00:00:00.000Z,activa,54.3
1b0d85bfe9cc612a54c4be00,69da83d24fd7e59767eb964f,fb59e2c3344da8819e097d92,2022-03-04T00:00:00.000Z,completada,100.0
bb96949314e5bec3f88c307e,69da83d24fd7e59767eb964f,fec1070bb7d28226eb6b160b,2022-10-27T00:00:00.000Z,activa,19.7
5b2a0da82f2ce1729ec9313c,69da83d24fd7e59767eb964f,30bc9836bfa8c80660e71a10,2023-10-09T00:00:00.000Z,activa,30.3
665f6fa4bba97cce76cf18e8,69da83d24fd7e59767eb9688,a6bccdb36122f1f020eab600,2022-01-16T00:00:00.000Z,activa,16.5
67845415599ddb21db618026,69da83d24fd7e59767eb9688,40ce80d7cd372518ab311e8c,2022-11-02T00:00:00.000Z,abandonada,48.5
b0c105f1e010e2e609038295,69da83d24fd7e59767eb9688,8107320eeb4e4b0f9bb808b3,2022-03-24T00:00:00.000Z,abandonada,25.7
dd6731f236ed99ecd2260beb,69da83d24fd7e59767eb9688,33cc4b238c5394931210f28b,2022-11-06T00:00:00.000Z,abandonada,14.0
1278010e9456cb74d1f1841f,69da83d24fd7e59767eb9688,07775f21589b5f4a74194bbd,2023-03-22T00:00:00.000Z,completada,100.0
aee9d1034c3c7b5de864a855,69da83d24fd7e59767eb966e,6590ffb91933322476236461,2022-08-21T00:00:00.000Z,activa,73.5
77f2bb681a587ba69cc8db00,69da83d24fd7e59767eb966e,e9c8522f77130d64fde6d4f0,2022-10-27T00:00:00.000Z,abandonada,33.6
fb0c5718fc2995fbd75c1522,69da83d24fd7e59767eb966e,80d6914714ba188ee84fb7e1,2022-06-19T00:00:00.000Z,abandonada,18.4
75db55b16610f9e3fb7e0121,69da83d24fd7e59767eb966e,c824d3881a6e052e4aee2279,2022-05-22T00:00:00.000Z,completada,100.0
00ef3ab90152561a1949d75e,69da83d24fd7e59767eb966e,2d7f2f3e3fc2def62b69f5f3,2022-04-02T00:00:00.000Z,completada,100.0
f94039dc8ec59bf9f2bf8f98,69da83d24fd7e59767eb966e,7f6cd6c847779febe2a95b3b,2022-03-28T00:00:00.000Z,completada,100.0
b183b28115a0ab76cc8bf627,69da83d24fd7e59767eb966e,66c8abca439bd1073d5fdd15,2022-11-07T00:00:00.000Z,activa,24.3
da9477d37933a7f642ec38f6,69da83d24fd7e59767eb966e,122ba183fec9d426bc66e0a3,2023-11-24T00:00:00.000Z,activa,56.3
c689f91d30a863f3a3ee47e1,69da83d24fd7e59767eb966b,c12101794941cabd69925c4d,2022-12-07T00:00:00.000Z,completada,100.0
6f5ebc73f2cbd13b3994275d,69da83d24fd7e59767eb966b,568ee98afbc09ae40d67c176,2022-01-15T00:00:00.000Z,abandonada,21.5
fda9f77d9c6ef148b7ca7bc7,69da83d24fd7e59767eb966b,6c5d553bfc69f76fe011c5cb,2022-10-28T00:00:00.000Z,abandonada,43.8
c521e45d72b77f6ecc9a4491,69da83d24fd7e59767eb966b,37087b58caef580de4f6d03a,2022-06-12T00:00:00.000Z,completada,100.0
d3574fa4b8a6a1ced51b4fe4,69da83d24fd7e59767eb966b,89ac1c934590ce8584df26a4,2023-03-15T00:00:00.000Z,activa,41.7
65f96b71b23cf03d623b1ce3,69da83d24fd7e59767eb96a6,e4bbb57335ca34b7ddfe594d,2022-05-05T00:00:00.000Z,completada,100.0
e2a549b3671f753b97c818ef,69da83d24fd7e59767eb96a6,030529a78ce74d189c40d33d,2022-03-23T00:00:00.000Z,abandonada,46.5
50f4563ef0f97672ebc698b9,69da83d24fd7e59767eb96a6,93b120463b8740700bfdbe09,2023-07-24T00:00:00.000Z,activa,11.5
0b13d42d490f69b30057ac28,69da83d24fd7e59767eb96b1,32e8a8d8b869d3fd105b2b18,2022-03-05T00:00:00.000Z,activa,11.8
ec99081b67a5dc8f9a9aee9a,69da83d24fd7e59767eb96b1,9b7b7a0171aac9ecbf300dc8,2022-07-24T00:00:00.000Z,activa,71.4
d95b224d9a5922c4fd5066fb,69da83d24fd7e59767eb96b1,aab5d8db289b042f8bfbfd1b,2022-09-28T00:00:00.000Z,activa,47.5
cf8f5f752840b2c7aa2e8b63,69da83d24fd7e59767eb96b1,995e1b42cd2015c787f725cf,2022-10-28T00:00:00.000Z,activa,71.9
d20e13ef936952b51051269c,69da83d24fd7e59767eb96b1,d726bbbc9ff473d9d8ee4b95,2022-01-23T00:00:00.000Z,abandonada,54.4
071c80df6d9bfbba1fcd9c17,69da83d24fd7e59767eb96b1,62445746de1d77f0279639ae,2022-07-03T00:00:00.000Z,completada,100.0
621c46c9642cd6969481af0b,69da83d24fd7e59767eb96b1,b40764e2acef69b8f0124e08,2023-11-01T00:00:00.000Z,completada,100.0
d0521ba4b742bb26a9e2bc65,69da83d24fd7e59767eb9646,7f6cd6c847779febe2a95b3b,2023-11-12T00:00:00.000Z,completada,100.0
ee07b833832bafd75aca736b,69da83d24fd7e59767eb9697,32e8a8d8b869d3fd105b2b18,2022-12-02T00:00:00.000Z,abandonada,6.6
8094c9af98e8940f28a49d8b,69da83d24fd7e59767eb9697,9b7b7a0171aac9ecbf300dc8,2022-02-13T00:00:00.000Z,activa,31.0
55d16d6e2673fdb7ae1142d9,69da83d24fd7e59767eb9697,aab5d8db289b042f8bfbfd1b,2022-11-23T00:00:00.000Z,abandonada,19.4
1d522f8860d1063055e095e4,69da83d24fd7e59767eb9697,995e1b42cd2015c787f725cf,2022-05-04T00:00:00.000Z,completada,100.0
b32a430343385a2bfd076ba5,69da83d24fd7e59767eb9697,d726bbbc9ff473d9d8ee4b95,2022-01-22T00:00:00.000Z,abandonada,17.2
75a9a82b8da1cb0a4ab9df0f,69da83d24fd7e59767eb9697,81e03b7e6ed29a8953da7a8a,2022-04-04T00:00:00.000Z,abandonada,14.8
c395ec2776a1a20dea956ca5,69da83d24fd7e59767eb9697,62445746de1d77f0279639ae,2022-11-10T00:00:00.000Z,completada,100.0
cc54fdd2c5f42d3064ccee77,69da83d24fd7e59767eb9697,b40764e2acef69b8f0124e08,2023-09-09T00:00:00.000Z,completada,100.0
5ee9d8feefd1f809b2d40d43,69da83d24fd7e59767eb9692,180f982a7c9c275adf6c1ce7,2023-06-27T00:00:00.000Z,abandonada,47.0
c013bcc0b0c49c94b68e7e38,69da83d24fd7e59767eb965c,a0a54ad3e1002d12d3234519,2023-06-12T00:00:00.000Z,completada,100.0
b221beeb853c895a8b4c337a,69da83d24fd7e59767eb9695,c53176183772b9f85bd1d560,2022-04-27T00:00:00.000Z,activa,11.0
a58ede2c141df02ce22988fc,69da83d24fd7e59767eb9695,16badeacb50164ea5ae54e83,2022-11-21T00:00:00.000Z,activa,75.5
af36cb5b228fa432b5864205,69da83d24fd7e59767eb9695,035205d79b6830760b1cadd2,2022-08-02T00:00:00.000Z,activa,70.1
96582560c8170a7dbdef6ee7,69da83d24fd7e59767eb9695,e81775f3ca4225f72051e671,2022-05-25T00:00:00.000Z,abandonada,5.8
27e4a7448a49453387e4a343,69da83d24fd7e59767eb9695,1b82e2bb4c6b6bce636f5f4a,2022-04-28T00:00:00.000Z,activa,66.3
f27c2097354d0f9af837684c,69da83d24fd7e59767eb9695,01b0366f11e374ee60aa0d30,2022-06-12T00:00:00.000Z,abandonada,54.3
5384c7c49de264b88fcf2367,69da83d24fd7e59767eb9695,02ce056c069ef09aed58ec80,2023-07-03T00:00:00.000Z,activa,30.1
b848c588acdf438082648a10,69da83d24fd7e59767eb962b,6fe0c0e9afc44612ed756bdd,2023-04-02T00:00:00.000Z,abandonada,17.4
ab5d5073760c4a89e84785af,69da83d24fd7e59767eb9660,08970f93af9efef901348b38,2022-02-04T00:00:00.000Z,completada,100.0
494a73721addc765f9a57612,69da83d24fd7e59767eb9660,78576647375d511648f1e41d,2022-08-24T00:00:00.000Z,completada,100.0
a85b562f1817b3ea768db157,69da83d24fd7e59767eb9660,b45a8b48cae1d0ab40a73d0c,2022-01-18T00:00:00.000Z,abandonada,19.8
7e87c7def97371e9b04bcb89,69da83d24fd7e59767eb9660,2872fd10cf5ef7e3b8e656f4,2022-12-03T00:00:00.000Z,activa,24.1
02685c6954be9f0ea2af311a,69da83d24fd7e59767eb9660,1f4e86556b7dc462472d4ac4,2022-10-09T00:00:00.000Z,activa,12.2
e548aa687f9c0beaff3c6dc3,69da83d24fd7e59767eb9660,070c7e58184d385ae1eb3a18,2022-04-02T00:00:00.000Z,completada,100.0
cbd29e3590e9888ac4e8ab13,69da83d24fd7e59767eb9660,dcc68f29383e1bc7cafcb298,2022-02-09T00:00:00.000Z,completada,100.0
603bfd7c4c797d57ebe0ebdb,69da83d24fd7e59767eb9660,26393c2ae80d62603c172557,2023-11-21T00:00:00.000Z,abandonada,35.8
cdf81db719637db7691be2b0,69da83d24fd7e59767eb96a8,00bdfb1cc244197281a0f807,2023-05-09T00:00:00.000Z,abandonada,26.4
30e7288358b7e3f06e6bfaca,69da83d24fd7e59767eb9640,ae445aaa0b830898fc8353f9,2023-06-01T00:00:00.000Z,activa,51.5
48076dd987d2048d797fd83f,69da83d24fd7e59767eb963e,9b7b7a0171aac9ecbf300dc8,2022-01-18T00:00:00.000Z,activa,74.7
10528c66f9ec9c1620eb5169,69da83d24fd7e59767eb963e,995e1b42cd2015c787f725cf,2022-03-12T00:00:00.000Z,completada,100.0
c246cf5be87d209f42a59007,69da83d24fd7e59767eb963e,d726bbbc9ff473d9d8ee4b95,2023-07-07T00:00:00.000Z,abandonada,52.7
ef3e0fcd9d98ad30ad6763e2,69da83d24fd7e59767eb969e,c8d268b47f3e1ae39c23bc0c,2023-05-28T00:00:00.000Z,activa,60.2
9c70623c22ddc779c7dc606c,69da83d24fd7e59767eb9622,0db61feb918427ff44200e61,2023-09-10T00:00:00.000Z,completada,100.0
